RESULTADOS MIOS,,,,,,
11,IR,3,"[(0.8210272113270973, 0.8125467872692541), (0.8304121449192131, 0.8595936205276912), (0.8405886497522779, 0.8967938541184883), (0.8462266926588441, 0.9209422670390733), (0.8518647355654103, 0.9391896739552621), (0.8585882863783475, 0.9529380167860229), (0.8618326541153669, 0.9616204218501325), (0.8636158564306088, 0.9661307564177282), (0.8666906018509504, 0.9689057882802544), (0.8703970910182648, 0.9739673491628016), (0.8738525914189523, 0.9802309009492214), (0.8765017461008873, 0.9837881611763191), (0.8808099180435631, 0.9863551499862714), (0.8838265468811393, 0.9898585512147511), (0.8852220088918301, 0.9910066831200053), (0.8857829517627769, 0.9909528241213875), (0.8867723748426896, 0.9908989651227695), (0.8867723748426896, 0.9906333866374248), (0.8867723748426896, 0.9868386036953976), (0.887761797922602, 0.9862002903496296), (0.8887512210025147, 0.985561977003862), (0.8895327291945405, 0.9813944592014117), (0.8928474745471057, 0.9784289323028336), (0.8961622198996707, 0.9780561974424107), (0.9006138148796481, 0.9704912803106833), (0.9050654098596252, 0.9629263631789557), (0.9087354966475767, 0.9588919637786297), (0.9098723462749888, 0.9543995142664577), (0.9129620699688396, 0.9494858717873467), (0.9135661819186638, 0.9470916015746067), (0.9159150452676954, 0.9446973313618667), (0.9187164212243634, 0.9423017478744077), (0.9215177971810313, 0.9419925957041014), (0.9223662990712607, 0.9421046365007342), (0.9241110504704679, 0.943733017706041), (0.9245635630781042, 0.945628088086796), (0.924111050470468, 0.9475231584675509), (0.9223219764685542, 0.947789847642999), (0.9187881510674327, 0.9480565368184474), (0.9136598982168674, 0.9483232259938955), (0.9064368206984617, 0.9483232259938955), (0.8996662557876919, 0.9480565368184474), (0.8938880337373212, 0.947789847642999), (0.8882816549755488, 0.9458947772622442), (0.881053553310833, 0.9420377725223062), (0.8706923799580645, 0.9381807677823681), (0.8566558063748317, 0.9342718747439008), (0.8233606702754314, 0.93199136291074), (0.7728298554172737, 0.9254437930486864), (0.7214852739488122, 0.9208581575458158), (0.6749160762286079, 0.9096210340793466), (0.6320222787388681, 0.8950756878166868), (0.6087312622991744, 0.8687262409895785), (0.6042488327288474, 0.8364592679350503), (0.6042488327288474, 0.7951136867582448), (0.6042488327288474, 0.7387179208883585), (0.6042488327288474, 0.6912965112508254), (0.6042488327288474, 0.654050820972434), (0.6152057530022703, 0.6286180961556623), (0.6478869179543196, 0.6122639794611677), (0.6872470871440755, 0.5652689339401867), (0.7271138339401497, 0.46888823737217084), (0.7669805807362238, 0.37250754080415505), (0.7972408313918715, 0.2761268442361392), (0.8078658306702614, 0.17974614766812333), (0.8118118257109448, 0.13570805258327362), (0.8174485782327455, 0.13570805258327362), (0.8257064020548668, 0.13570805258327362), (0.8326138017439915, 0.13570805258327362), (0.8374322081317477, 0.1488528575080784), (0.8422506145195037, 0.17486254157538156), (0.8440553004050815, 0.23176551580272964), (0.8414342291047611, 0.32740963433981324), (0.8362674434481647, 0.4378306037974756), (0.8311006577915686, 0.5362540396264828), (0.824166439839718, 0.6218125963129916), (0.8172280739342905, 0.6764778628394554), (0.8120943939144407, 0.6924019850561838), (0.8070669255961992, 0.6935492563523332)]",30.0048118,63.2382992,0
11,TAB. INICIAL,0,"[(0.18950015509543475, 0.9241467215909227), (0.14194430692778284, 0.9699983131130979), (0.10279792169049048, 0.9923467413650041), (0.08179868911888073, 0.9930615099961866), (0.07138548939538808, 0.9935641947579519), (0.0689241698136905, 0.9940528135388982), (0.06884861574842574, 0.9947283566751228), (0.06860044993053027, 0.9951416946193792), (0.06835228411263482, 0.9954309795768275), (0.06810411829473936, 0.9955423850413471), (0.06754745087123155, 0.9954314229134418), (0.0673846232593762, 0.9952444985581638), (0.06763278907727166, 0.9953093432523488), (0.0678809548951671, 0.9953741879465339), (0.06864690199853986, 0.995439032640719), (0.07154934044871747, 0.9958017638180874), (0.07634545518400496, 0.9957803522442219), (0.08090318824217234, 0.9956940959761716), (0.08774667040925829, 0.9956078397081214), (0.09677870357828629, 0.9955215834400711), (0.10405830107138656, 0.9948518132552098), (0.1090503824677245, 0.9944552236936769), (0.11133613157664306, 0.9937102424387219), (0.11133613157664306, 0.9927722966631365), (0.10634405018030513, 0.9918343508875509), (0.10244641769186866, 0.9912929946734984), (0.09854878520343222, 0.9909446029800761), (0.09735748500241512, 0.9909446029800761), (0.096166184801398, 0.9911375675007065), (0.096166184801398, 0.9911375675007065), (0.09229571160498865, 0.9910669205062816), (0.08907208636535094, 0.9908033089912266), (0.08584846112571323, 0.9906103444705965), (0.08083590337939014, 0.9903467329555413), (0.0756268112766539, 0.9903414415277674), (0.07319374346242553, 0.9904067970944179), (0.07007178990388559, 0.9902891985915016), (0.06694983634534565, 0.989776335573009), (0.06626095060103407, 0.9827326379043893), (0.06686304812103713, 0.9626992033404141), (0.0679930986720892, 0.9426657687764388), (0.06981203496745285, 0.9137541821804062), (0.073344120885615, 0.8747048063566059), (0.07623207149623415, 0.8192206438956084), (0.08259535464456118, 0.7582385079747863), (0.08843068476183921, 0.6879112337973095), (0.09874560224273467, 0.6171223609830547), (0.13176192899138145, 0.5365422323645169), (0.19133501109302303, 0.43433459461552176), (0.25374010581264966, 0.323441541151183), (0.31871207897715514, 0.21569580653264603), (0.38125606968166376, 0.11747277665251135)]",33.260535,63.2382992,0
11,TAB. LUGARES,5,"[(0.40722532922156807, 0.7084123598135907), (0.4038107392517798, 0.6855263443915758), (0.407225329221568, 0.6644113472542716), (0.41495842724370835, 0.6500031912824917), (0.42095614256786507, 0.6288881941451876), (0.42437073253765334, 0.6078240221756477), (0.43036844786181006, 0.5856771353997063), (0.435301994289787, 0.5698459472361772), (0.44023554071776394, 0.5540147590726481), (0.4425859617913724, 0.5440724177353679), (0.4444657214371813, 0.5413850718012727), (0.44657818431004326, 0.5460949041355014), (0.44352439752787526, 0.5552835301148557), (0.4361521026933552, 0.5644721560942101), (0.43024532117753483, 0.5677719352473156), (0.4313898316797145, 0.572250728892441), (0.42971851360047253, 0.5770107084352116), (0.43086302410265215, 0.5761128798408366), (0.43088992256916303, 0.5752150512464617), (0.42816124343160744, 0.5743172226520867), (0.42143505905822004, 0.5734193940577118), (0.4187063799206645, 0.570388331859564), (0.413678847968883, 0.5638126882230269), (0.4140874361051222, 0.55723704458649), (0.4157860885267281, 0.5506614009499531), (0.41748474094833393, 0.5440857573134161), (0.41325601891671565, 0.5393621613830071), (0.41132614969932335, 0.5358110909269046), (0.409396280481931, 0.5309523148520591), (0.40746641126453875, 0.5260935387772137), (0.40746641126453886, 0.5193756326685374), (0.41169513329615715, 0.5126577265598612), (0.41912682658104555, 0.5113500209411181), (0.4252684555805675, 0.5094908909072873), (0.43141008458008934, 0.5076317608734566), (0.4356218443622189, 0.5062610462340599), (0.43753475133012254, 0.49950405959963556), (0.4400916433583929, 0.49088794293138055), (0.4404396094158362, 0.47206851530680566), (0.4407875754732795, 0.44394704502721327), (0.4411355415307229, 0.41514578602488905), (0.4414835075881662, 0.38682528112016656)]",41.8203638,63.2382992,0
11,PARQUE,1,"[(0.4913109466370925, 0.999999999), (0.4857116524721888, 0.999999999), (0.4820663163827089, 0.999999999), (0.4820663163827089, 0.999999999), (0.4820663163827089, 0.999999999), (0.47743486853373296, 0.999999999), (0.46647417231008353, 0.999999999), (0.4501597030600914, 0.999999999), (0.428777534339002, 0.999999999), (0.40661918043687634, 0.999999999), (0.3858722945511922, 0.999999999), (0.36847576332765575, 0.9997121831850226), (0.35596646449145875, 0.9994243663700454), (0.34593460339847193, 0.9985216281100356), (0.3366789274865214, 0.9982338112950583), (0.32649425438460333, 0.9982338112950583), (0.3146526939469454, 0.9982338112950583), (0.3009931654932735, 0.9976188898500258), (0.2922084074225058, 0.9982338112950583), (0.27917998960165946, 0.9979084654875423), (0.2665612238202085, 0.9972953028650491), (0.2585782390870232, 0.996969957057533), (0.2579518816293664, 0.9969324280649943), (0.2550410155166921, 0.9958620700107996), (0.2563738091540967, 0.9951170577641211), (0.262784464731931, 0.9943720455174423), (0.26919512030976533, 0.9936270332707636), (0.27053365726708867, 0.9932091256541401), (0.2820091031132388, 0.9936270332707637), (0.29372771031192857, 0.9940449408873873), (0.3064704842419113, 0.994044940887387), (0.3282596046765904, 0.9935681393033209), (0.34100237860657306, 0.990497840508508), (0.3526545901524254, 0.9861871352419114), (0.3640636403457379, 0.9841214575811021), (0.3761027013640986, 0.9824736875369163), (0.37672332389056756, 0.9790576914710096), (0.386390292921733, 0.9782351926158496), (0.38701091544820204, 0.9804802202216368), (0.3916195288897429, 0.9813873381401775), (0.3892474369025476, 0.9822944560587181), (0.3944496122428073, 0.9854466015830461), (0.39965178758306696, 0.9876916291888334), (0.4048539629233267, 0.9876916291888334), (0.4008659720082548, 0.9845394836645054)]",47.7951176,63.2382992,0
11,TAB. INICIAL,0,"[(0.23341033641828396, 0.999999999), (0.221044319036039, 0.999999999), (0.20910879163926727, 0.999999999), (0.19554927940060696, 0.999999999), (0.1818876173842625, 0.999999999), (0.1684948706952945, 0.999999999), (0.1549023429080873, 0.999999999), (0.1426922517549614, 0.999999999), (0.13135332721993043, 0.999999999), (0.11919281701063726, 0.9999542280755189), (0.10754643732515842, 0.999908456151038), (0.09662365063171689, 0.9995485924503511), (0.08854370996166291, 0.9993513814842128), (0.0811956766710958, 0.9988658789480777), (0.0751379059100925, 0.9984261483364236), (0.06857823827147635, 0.9979864177247695), (0.06411772537560693, 0.9978607788893212), (0.05965763739239512, 0.997229177190583), (0.05752168743861767, 0.9966536527175218), (0.05538573748484023, 0.9959860981997981), (0.05439074877606276, 0.9953185436820743), (0.05413501176912795, 0.9947430192090131), (0.05387927476219314, 0.9944214730129499), (0.05416280319425115, 0.9943321411612068), (0.05481433903629692, 0.9943348393541263), (0.05646086358712017, 0.9939928734981633), (0.05756320442689052, 0.9935588775975379), (0.05866554526666088, 0.9932268247114845), (0.05903355267664863, 0.9928947718254311), (0.059033552676648636, 0.9928377579509167), (0.05866554526666089, 0.9928503691137456), (0.05796505425454583, 0.9926791767478346), (0.05621338442720762, 0.9922777855127769), (0.05570796140588234, 0.991889005440548), (0.05487719486038443, 0.99122518635678), (0.054414435724874255, 0.9910797821630736), (0.05315623478107574, 0.9913932205096463), (0.05294921265250039, 0.9919242465625366), (0.05262386912832775, 0.9921676224410589), (0.05274219052392504, 0.9913330446948578), (0.05347687230973269, 0.9902550910701338), (0.055144411515166206, 0.9815992308228889), (0.056811950720599726, 0.9660392329089571), (0.05840763422732774, 0.9507542740065646), (0.059884996338458486, 0.8915032237165811), (0.06873123088035313, 0.7477238771522013), (0.08762767174239809, 0.5581704107200898), (0.1214746293181919, 0.37541619915747554), (0.17438287632192556, 0.19232897400056737), (0.24402604968991587, 0.054285793855974186), (0.31642027382110177, 0.0007709099857771656), (0.3787642916321373, 0.00033301359429398236), (0.4285176667225306, 0.0), (0.4612693245243942, 0.0), (0.4795784107965357, 0.0), (0.4871512134845073, 0.00020300141930160788), (0.49472401617247896, 0.0007390164328971981), (0.49993694486734414, 0.0015099264186743638), (0.4999369448673442, 0.018299754891198457), (0.4952847160397031, 0.03508958336372255), (0.4880968855949564, 0.05157152761975583), (0.48090905515020976, 0.07586019491945256), (0.47372122470546313, 0.0999139672469677)]",53.2003835,63.2382992,0
11,?,11,"[(0.9810498270702809, 0.16778010205046595), (0.9809399014443981, 0.18678199088053446), (0.9815237911155524, 0.20195949735839247), (0.9815237911155524, 0.2171370038362505), (0.9808299758185155, 0.22616960512014464), (0.9809352330147145, 0.22936724434020492), (0.9801957936500418, 0.22978126788445818), (0.9787625389883319, 0.22978126788445818), (0.9773292843266222, 0.23146039838031585), (0.9774802054806087, 0.23413075070763628), (0.9785928366973629, 0.2368011030349567), (0.9801541905012465, 0.24243895022288048), (0.9817155443051304, 0.24807679741080424), (0.9832768981090141, 0.2520355141028703), (0.9798047399268028, 0.25500300896347367), (0.9736122357034697, 0.25797050382407705), (0.9678157054538788, 0.25797050382407705), (0.9611096020348281, 0.2550030089634737), (0.9564036918018743, 0.2506096798791025), (0.9570988243713836, 0.24764218501849916), (0.9594473357230479, 0.24467469015789578), (0.9617958470747121, 0.23784518966284335), (0.9660580480440165, 0.23398318402839421), (0.967315939379044, 0.23154701261771296), (0.967315939379044, 0.22768500698326383), (0.967315939379044, 0.22382300134881478), (0.9660746925818067, 0.22382300134881478), (0.9628004251650154, 0.22567637840999769), (0.958513436472517, 0.23323378415557822), (0.9521590157756196, 0.24079118990115878), (0.9430712477158563, 0.252804593344682), (0.9284043150168193, 0.2692618853012889), (0.9147662864891561, 0.287968275840704), (0.8974233918944565, 0.30097063769572147), (0.8802882153515323, 0.31397299955073893), (0.8658863861714738, 0.3225193637078137), (0.8552849469239199, 0.33082373555456923), (0.8391237743035329, 0.33502563175733374), (0.8251461441167007, 0.33502563175733374), (0.8130282278824925, 0.3350256317573337), (0.799107598316809, 0.3350256317573337), (0.7863640971044686, 0.32672125991057815), (0.7777872647853032, 0.3058373940677809), (0.769477357982854, 0.26581714425561154), (0.7619137674344871, 0.2084947433067002)]",57.4422005,63.2382992,0
-------,-------,-------,-------,-------,-------,-------
,,,,,,
RESULTADOS AGAELA,,,,,,
PRIMER USUARIO,,,,,,
-------,-------,-------,-------,-------,-------,-------
1,SÍ,4,"[(0.05083387978374996, 0.49001720249652897), (0.04996020607650318, 0.507047972083092), (0.04942075386643448, 0.5194749265909199), (0.049095673859119796, 0.5297505557537082), (0.04908269792795219, 0.5367468893527988), (0.04916823953390159, 0.5425300240516666), (0.04951508902013339, 0.5459785342216495), (0.0498619385063652, 0.5459785342216495), (0.05038076154887714, 0.542677623033524), (0.05081404298543968, 0.5382948637008671), (0.051247324422002215, 0.5325117290019993), (0.051419297978282354, 0.5281289696693425), (0.051591271534562486, 0.5223458349704746), (0.051420896127820394, 0.5179369390010837), (0.0510877303779129, 0.5157936573028566), (0.05075456462800541, 0.5150507509708406), (0.050002479180694004, 0.5119683265686038), (0.0492503937333826, 0.5102862775325778), (0.0486686836928133, 0.5090290188789371), (0.04764004498720206, 0.5077717602252964), (0.04622694924473799, 0.5065145015716557), (0.044964943081140886, 0.5061963856220248), (0.04360568933188952, 0.5061963856220248), (0.04220507740974462, 0.5065145015716557), (0.041414184495807055, 0.5068326175212864), (0.04100774861872232, 0.5070978641510013), (0.04086914286017454, 0.5073631107807163), (0.040827784687281016, 0.510030955076218), (0.040827784687281016, 0.5126987993717197), (0.04086914286017454, 0.5153666436672214), (0.04098307527601755, 0.521235823631287), (0.04123678728938139, 0.528818249702454), (0.04165586121380365, 0.535197734832764), (0.04222765900194681, 0.5424350202083591), (0.0428536660969261, 0.5510020911693577), (0.0434070989489559, 0.5564206957817082), (0.043960881978273754, 0.5632354378700261), (0.04443700090050733, 0.571138727664948), (0.04481613785028494, 0.5801932096481328), (0.04509970732033289, 0.5879179060459141), (0.04543627351522482, 0.5936336100101476), (0.04565830156207121, 0.5962399303913121), (0.04588620401918925, 0.5951062262058262), (0.04618005156517065, 0.5919635295867924), (0.04647389911115206, 0.5888208329677587), (0.04684523269534148, 0.5876871287822728), (0.047574348375201594, 0.5865534245967869), (0.04861238524317779, 0.583444041013718), (0.04966387227177658, 0.5455897629261022), (0.051190938428044695, 0.47192248255014463), (0.05639667846262493, 0.3839118286967282), (0.06576799489557783, 0.28477693721652075)]",9.9092347,24.9032957,0
-------,-------,-------,-------,-------,-------,-------
